user,item,rating,companion:alone,companion:family,companion:na,companion:partner,location:cinema,location:home,location:na,time:na,time:weekday,time:weekend
1045,tt0133093,5,0,1,0,0,1,0,0,0,1,0
1045,tt0120912,4,0,0,0,1,0,1,0,0,1,0
1045,tt0319262,3,0,0,0,1,0,1,0,0,1,0
1045,tt2251217,5,0,0,0,1,0,1,0,0,1,0
1045,tt0232500,3,0,0,0,1,0,1,0,0,1,0
1045,tt0293662,3,0,0,0,1,0,1,0,0,1,0
1045,tt0120338,5,0,0,0,1,0,1,0,0,1,0
1045,ttnanana2,5,0,0,0,1,0,1,0,0,1,0
1045,tt0133093,3,0,0,0,1,0,1,0,0,1,0
1045,tt0356910,1,1,0,0,0,0,1,0,0,1,0
1045,tt0441773,1,1,0,0,0,0,1,0,0,1,0
1045,tt1041829,1,1,0,0,0,0,1,0,0,1,0
1045,tt0356910,2,0,1,0,0,1,0,0,0,0,1
1045,tt0441773,1,0,1,0,0,1,0,0,0,0,1
1045,tt1041829,3,0,1,0,0,1,0,0,0,0,1
1045,tt0356910,2,0,0,0,1,1,0,0,0,1,0
1045,tt0441773,1,0,0,0,1,1,0,0,0,1,0
1045,tt1041829,3,0,0,0,1,1,0,0,0,1,0
1113,tt0441773,5,0,0,1,0,0,0,1,1,0,0
1113,tt0111161,5,0,0,1,0,0,0,1,1,0,0
1113,tt0109830,5,0,0,1,0,0,0,1,1,0,0
1113,tt0120338,5,0,0,1,0,0,0,1,1,0,0
1113,tt1375666,5,0,0,1,0,0,0,1,1,0,0
1113,tt3254460,3,0,0,1,0,0,0,1,1,0,0
1113,tt1133985,3,0,0,1,0,0,0,1,1,0,0
1113,tt1099212,3,0,0,1,0,0,0,1,1,0,0
1113,tt0441773,5,1,0,0,0,1,0,0,0,0,1
1113,tt0111161,5,1,0,0,0,1,0,0,0,0,1
1113,tt0109830,5,1,0,0,0,1,0,0,0,0,1
1113,tt0120338,5,1,0,0,0,1,0,0,0,0,1
1113,tt1375666,5,1,0,0,0,1,0,0,0,0,1
1113,tt0441773,5,0,0,0,1,0,1,0,0,1,0
1113,tt0111161,5,0,0,0,1,0,1,0,0,1,0
1113,tt0109830,5,0,0,0,1,0,1,0,0,1,0
1113,tt0120338,5,0,0,0,1,0,1,0,0,1,0
1113,tt1375666,5,0,0,0,1,0,1,0,0,1,0
1113,tt0441773,5,0,0,0,1,0,1,0,0,0,1
1113,tt0111161,5,0,0,0,1,0,1,0,0,0,1
1113,tt0109830,5,0,0,0,1,0,1,0,0,0,1
1113,tt0120338,5,0,0,0,1,0,1,0,0,0,1
1113,tt1375666,5,0,0,0,1,0,1,0,0,0,1
1113,tt3254460,3,1,0,0,0,1,0,0,0,0,1
1113,tt1133985,3,1,0,0,0,1,0,0,0,0,1
1113,tt1099212,3,1,0,0,0,1,0,0,0,0,1
1113,tt3254460,3,0,1,0,0,1,0,0,0,0,1
1113,tt1133985,3,0,1,0,0,1,0,0,0,0,1
1113,tt1099212,3,0,1,0,0,1,0,0,0,0,1
1113,tt3254460,3,0,0,0,1,0,1,0,0,0,1
1113,tt1133985,3,0,0,0,1,0,1,0,0,0,1
1113,tt1099212,3,0,0,0,1,0,1,0,0,0,1
1011,tt0181689,4,0,0,1,0,0,0,1,1,0,0
1011,tt3793764,4,0,0,1,0,0,0,1,1,0,0
1011,tt0315733,5,0,0,1,0,0,0,1,1,0,0
1011,tt0378194,3,0,0,1,0,0,0,1,1,0,0
1011,tt0382625,4,0,0,1,0,0,0,1,1,0,0
1011,tt0993846,4,0,0,1,0,0,0,1,1,0,0
1011,tt0211915,5,0,0,1,0,0,0,1,1,0,0
1011,tt3510098,3,0,0,1,0,0,0,1,1,0,0
1011,tt0367594,4,0,0,1,0,0,0,1,1,0,0
1011,tt1375666,5,0,0,1,0,0,0,1,1,0,0
1011,tt0289879,4,0,0,1,0,0,0,1,1,0,0
1011,tt0405422,1,0,0,1,0,0,0,1,1,0,0
1011,tt2251217,1,0,0,1,0,0,0,1,1,0,0
1011,tt1291150,2,0,0,1,0,0,0,1,1,0,0
1011,tt1099212,2,0,0,1,0,0,0,1,1,0,0
1011,tt0181689,2,0,1,0,0,0,1,0,0,1,0
1011,tt3793764,5,0,1,0,0,0,1,0,0,1,0
1011,tt0315733,3,0,1,0,0,0,1,0,0,1,0
1011,tt0378194,2,0,1,0,0,0,1,0,0,1,0
1011,tt0382625,4,0,1,0,0,0,1,0,0,1,0
1011,tt0993846,3,0,1,0,0,0,1,0,0,1,0
1011,tt0211915,4,0,1,0,0,0,1,0,0,1,0
1011,tt3510098,4,0,1,0,0,0,1,0,0,1,0
1011,tt0367594,5,0,1,0,0,0,1,0,0,1,0
1011,tt1375666,4,0,1,0,0,0,1,0,0,1,0
1011,tt0289879,2,0,1,0,0,0,1,0,0,1,0
1011,tt0181689,2,0,1,0,0,0,1,0,0,0,1
1011,tt3793764,5,0,1,0,0,0,1,0,0,0,1
1011,tt0315733,3,0,1,0,0,0,1,0,0,0,1
1011,tt0378194,2,0,1,0,0,0,1,0,0,0,1
1011,tt0382625,4,0,1,0,0,0,1,0,0,0,1
1011,tt0993846,3,0,1,0,0,0,1,0,0,0,1
1011,tt0211915,4,0,1,0,0,0,1,0,0,0,1
1011,tt3510098,4,0,1,0,0,0,1,0,0,0,1
1011,tt0367594,5,0,1,0,0,0,1,0,0,0,1
1011,tt1375666,4,0,1,0,0,0,1,0,0,0,1
1011,tt0289879,2,0,1,0,0,0,1,0,0,0,1
1011,tt0405422,1,0,1,0,0,1,0,0,0,1,0
1011,tt2251217,1,0,1,0,0,1,0,0,0,1,0
1011,tt1291150,1,0,1,0,0,1,0,0,0,1,0
1011,tt1099212,3,0,1,0,0,1,0,0,0,1,0
1011,tt0405422,1,0,0,0,1,1,0,0,0,1,0
1011,tt2251217,1,0,0,0,1,1,0,0,0,1,0
1011,tt1291150,2,0,0,0,1,1,0,0,0,1,0
1011,tt1099212,3,0,0,0,1,1,0,0,0,1,0
1054,tt0232500,4,0,0,1,0,0,0,1,1,0,0
1054,tt0111161,5,0,0,1,0,0,0,1,1,0,0
1054,tt0993846,4,0,0,1,0,0,0,1,1,0,0
1054,tt0109830,5,0,0,1,0,0,0,1,1,0,0
1054,tt0125439,5,0,0,1,0,0,0,1,1,0,0
1054,tt0944835,4,0,0,1,0,0,0,1,1,0,0
1054,tt0382625,4,0,0,1,0,0,0,1,1,0,0
1054,tt1068680,4,0,0,1,0,0,0,1,1,0,0
1054,tt0367594,4,0,0,1,0,0,0,1,1,0,0
1054,tt1055369,4,0,0,1,0,0,0,1,1,0,0
1054,tt1099212,4,0,0,1,0,0,0,1,1,0,0
1054,tt0232500,5,0,1,0,0,0,1,0,0,0,1
1054,tt0111161,5,0,1,0,0,0,1,0,0,0,1
1054,tt0993846,5,0,1,0,0,0,1,0,0,0,1
1054,tt0109830,5,0,1,0,0,0,1,0,0,0,1
1054,tt0125439,5,0,1,0,0,0,1,0,0,0,1
1054,tt0232500,5,0,0,0,1,1,0,0,0,0,1
1054,tt0111161,5,0,0,0,1,1,0,0,0,0,1
1054,tt0993846,5,0,0,0,1,1,0,0,0,0,1
1054,tt0109830,5,0,0,0,1,1,0,0,0,0,1
1054,tt0125439,5,0,0,0,1,1,0,0,0,0,1
1054,tt0232500,5,0,0,0,1,0,1,0,0,1,0
1054,tt0111161,5,0,0,0,1,0,1,0,0,1,0
1054,tt0993846,5,0,0,0,1,0,1,0,0,1,0
1054,tt0109830,5,0,0,0,1,0,1,0,0,1,0
1054,tt0125439,5,0,0,0,1,0,1,0,0,1,0
1054,tt0944835,1,1,0,0,0,0,1,0,0,1,0
1054,tt0382625,1,1,0,0,0,0,1,0,0,1,0
1054,tt1068680,1,1,0,0,0,0,1,0,0,1,0
1054,tt0367594,1,1,0,0,0,0,1,0,0,1,0
1054,tt1055369,1,1,0,0,0,0,1,0,0,1,0
1054,tt1099212,1,1,0,0,0,0,1,0,0,1,0
1054,tt0944835,1,1,0,0,0,0,1,0,0,0,1
1054,tt0382625,1,1,0,0,0,0,1,0,0,0,1
1054,tt1068680,1,1,0,0,0,0,1,0,0,0,1
1054,tt0367594,1,1,0,0,0,0,1,0,0,0,1
1054,tt1055369,1,1,0,0,0,0,1,0,0,0,1
1054,tt1099212,1,1,0,0,0,0,1,0,0,0,1
1054,tt0944835,1,0,1,0,0,0,1,0,0,0,1
1054,tt0382625,1,0,1,0,0,0,1,0,0,0,1
1054,tt1068680,1,0,1,0,0,0,1,0,0,0,1
1054,tt0367594,1,0,1,0,0,0,1,0,0,0,1
1054,tt1055369,1,0,1,0,0,0,1,0,0,0,1
1054,tt1099212,1,0,1,0,0,0,1,0,0,0,1
1034,tt1369829,3,0,0,1,0,0,0,1,1,0,0
1034,tt3254460,5,0,0,1,0,0,0,1,1,0,0
1034,tt0800369,4,0,0,1,0,0,0,1,1,0,0
1034,tt1453405,4,0,0,1,0,0,0,1,1,0,0
1034,tt1232829,3,0,0,1,0,0,0,1,1,0,0
1034,tt1478338,4,0,0,1,0,0,0,1,1,0,0
1034,tt1375666,5,0,0,1,0,0,0,1,1,0,0
1034,tt0133093,5,0,0,1,0,0,0,1,1,0,0
1034,tt0114148,1,0,0,1,0,0,0,1,1,0,0
1034,ttnanana2,1,0,0,1,0,0,0,1,1,0,0
1034,tt1099212,1,0,0,1,0,0,0,1,1,0,0
1034,tt1369829,3,1,0,0,0,1,0,0,0,1,0
1034,tt3254460,5,1,0,0,0,1,0,0,0,1,0
1034,tt0800369,4,1,0,0,0,1,0,0,0,1,0
1034,tt1453405,4,1,0,0,0,1,0,0,0,1,0
1034,tt1232829,3,1,0,0,0,1,0,0,0,1,0
1034,tt1478338,3,1,0,0,0,1,0,0,0,1,0
1034,tt1375666,5,1,0,0,0,1,0,0,0,1,0
1034,tt0133093,5,1,0,0,0,1,0,0,0,1,0
1034,tt1369829,4,0,0,0,1,1,0,0,0,1,0
1034,tt3254460,5,0,0,0,1,1,0,0,0,1,0
1034,tt0800369,3,0,0,0,1,1,0,0,0,1,0
1034,tt1453405,5,0,0,0,1,1,0,0,0,1,0
1034,tt1232829,5,0,0,0,1,1,0,0,0,1,0
1034,tt1478338,5,0,0,0,1,1,0,0,0,1,0
1034,tt1375666,3,0,0,0,1,1,0,0,0,1,0
1034,tt0133093,3,0,0,0,1,1,0,0,0,1,0
1034,tt1369829,4,0,0,0,1,1,0,0,0,0,1
1034,tt3254460,4,0,0,0,1,1,0,0,0,0,1
1034,tt0800369,3,0,0,0,1,1,0,0,0,0,1
1034,tt1453405,5,0,0,0,1,1,0,0,0,0,1
1034,tt1232829,3,0,0,0,1,1,0,0,0,0,1
1034,tt1478338,4,0,0,0,1,1,0,0,0,0,1
1034,tt1375666,3,0,0,0,1,1,0,0,0,0,1
1034,tt0133093,3,0,0,0,1,1,0,0,0,0,1
1034,tt0114148,1,1,0,0,0,0,1,0,0,1,0
1034,ttnanana2,1,1,0,0,0,0,1,0,0,1,0
1034,tt1099212,1,1,0,0,0,0,1,0,0,1,0
1034,tt0114148,1,1,0,0,0,1,0,0,0,1,0
1034,ttnanana2,1,1,0,0,0,1,0,0,0,1,0
1034,tt1099212,1,1,0,0,0,1,0,0,0,1,0
1034,tt0114148,2,0,0,0,1,0,1,0,0,0,1
1034,ttnanana2,1,0,0,0,1,0,1,0,0,0,1
1034,tt1099212,2,0,0,0,1,0,1,0,0,0,1
1068,tt3254460,4,0,0,1,0,0,0,1,1,0,0
1068,tt0110357,3,0,0,1,0,0,0,1,1,0,0
1068,tt0405422,3,0,0,1,0,0,0,1,1,0,0
1068,tt0114369,3,0,0,1,0,0,0,1,1,0,0
1068,tt0111161,5,0,0,1,0,0,0,1,1,0,0
1068,tt0109830,5,0,0,1,0,0,0,1,1,0,0
1068,tt1375666,4,0,0,1,0,0,0,1,1,0,0
1068,tt0133093,5,0,0,1,0,0,0,1,1,0,0
1068,tt3793764,1,0,0,1,0,0,0,1,1,0,0
1068,tt4411490,2,0,0,1,0,0,0,1,1,0,0
1068,tt1055369,2,0,0,1,0,0,0,1,1,0,0
1068,tt1099212,1,0,0,1,0,0,0,1,1,0,0
1068,tt3254460,3,1,0,0,0,0,1,0,0,0,1
1068,tt0110357,2,1,0,0,0,0,1,0,0,0,1
1068,tt0405422,4,1,0,0,0,0,1,0,0,0,1
1068,tt0114369,2,1,0,0,0,0,1,0,0,0,1
1068,tt0111161,4,1,0,0,0,0,1,0,0,0,1
1068,tt0109830,4,1,0,0,0,0,1,0,0,0,1
1068,tt1375666,3,1,0,0,0,0,1,0,0,0,1
1068,tt0133093,3,1,0,0,0,0,1,0,0,0,1
1068,tt3254460,5,1,0,0,0,1,0,0,0,1,0
1068,tt0110357,1,1,0,0,0,1,0,0,0,1,0
1068,tt0405422,2,1,0,0,0,1,0,0,0,1,0
1068,tt0114369,3,1,0,0,0,1,0,0,0,1,0
1068,tt0111161,5,1,0,0,0,1,0,0,0,1,0
1068,tt0109830,4,1,0,0,0,1,0,0,0,1,0
1068,tt1375666,3,1,0,0,0,1,0,0,0,1,0
1068,tt0133093,3,1,0,0,0,1,0,0,0,1,0
1068,tt3254460,2,0,1,0,0,1,0,0,0,1,0
1068,tt0110357,5,0,1,0,0,1,0,0,0,1,0
1068,tt0405422,2,0,1,0,0,1,0,0,0,1,0
1068,tt0114369,1,0,1,0,0,1,0,0,0,1,0
1068,tt0111161,3,0,1,0,0,1,0,0,0,1,0
1068,tt0109830,5,0,1,0,0,1,0,0,0,1,0
1068,tt1375666,2,0,1,0,0,1,0,0,0,1,0
1068,tt0133093,3,0,1,0,0,1,0,0,0,1,0
1068,tt3793764,3,1,0,0,0,0,1,0,0,1,0
1068,tt4411490,3,1,0,0,0,0,1,0,0,1,0
1068,tt1055369,3,1,0,0,0,0,1,0,0,1,0
1068,tt1099212,2,1,0,0,0,0,1,0,0,1,0
1068,tt3793764,1,1,0,0,0,0,1,0,0,0,1
1068,tt4411490,3,1,0,0,0,0,1,0,0,0,1
1068,tt1055369,3,1,0,0,0,0,1,0,0,0,1
1068,tt1099212,1,1,0,0,0,0,1,0,0,0,1
1068,tt3793764,3,0,0,0,1,0,1,0,0,0,1
1068,tt4411490,3,0,0,0,1,0,1,0,0,0,1
1068,tt1055369,3,0,0,0,1,0,1,0,0,0,1
1068,tt1099212,3,0,0,0,1,0,1,0,0,0,1
1063,tt0181689,4,0,0,1,0,0,0,1,1,0,0
1063,tt3254460,3,0,0,1,0,0,0,1,1,0,0
1063,tt1924435,4,0,0,1,0,0,0,1,1,0,0
1063,tt0232500,3,0,0,1,0,0,0,1,1,0,0
1063,tt0138097,4,0,0,1,0,0,0,1,1,0,0
1063,tt1369829,2,0,0,1,0,0,0,1,1,0,0
1063,tt0382625,3,0,0,1,0,0,0,1,1,0,0
1063,tt1478338,2,0,0,1,0,0,0,1,1,0,0
1063,tt0120338,2,0,0,1,0,0,0,1,1,0,0
1063,tt1133985,1,0,0,1,0,0,0,1,1,0,0
1063,tt3203616,2,0,0,1,0,0,0,1,1,0,0
1063,tt0181689,4,1,0,0,0,1,0,0,0,1,0
1063,tt3254460,3,1,0,0,0,1,0,0,0,1,0
1063,tt1924435,4,1,0,0,0,1,0,0,0,1,0
1063,tt0232500,4,1,0,0,0,1,0,0,0,1,0
1063,tt0138097,3,1,0,0,0,1,0,0,0,1,0
1063,tt0181689,3,1,0,0,0,1,0,0,0,0,1
1063,tt3254460,4,1,0,0,0,1,0,0,0,0,1
1063,tt1924435,3,1,0,0,0,1,0,0,0,0,1
1063,tt0232500,4,1,0,0,0,1,0,0,0,0,1
1063,tt0138097,2,1,0,0,0,1,0,0,0,0,1
1063,tt0181689,3,0,0,0,1,0,1,0,0,1,0
1063,tt3254460,3,0,0,0,1,0,1,0,0,1,0
1063,tt1924435,2,0,0,0,1,0,1,0,0,1,0
1063,tt0232500,3,0,0,0,1,0,1,0,0,1,0
1063,tt0138097,4,0,0,0,1,0,1,0,0,1,0
1063,tt1369829,5,0,1,0,0,1,0,0,0,1,0
1063,tt0382625,4,0,1,0,0,1,0,0,0,1,0
1063,tt1478338,4,0,1,0,0,1,0,0,0,1,0
1063,tt0120338,3,0,1,0,0,1,0,0,0,1,0
1063,tt1133985,3,0,1,0,0,1,0,0,0,1,0
1063,tt3203616,5,0,1,0,0,1,0,0,0,1,0
1063,tt1369829,3,0,1,0,0,1,0,0,0,0,1
1063,tt0382625,4,0,1,0,0,1,0,0,0,0,1
1063,tt1478338,3,0,1,0,0,1,0,0,0,0,1
1063,tt0120338,4,0,1,0,0,1,0,0,0,0,1
1063,tt1133985,3,0,1,0,0,1,0,0,0,0,1
1063,tt3203616,4,0,1,0,0,1,0,0,0,0,1
1063,tt1369829,4,0,0,0,1,0,1,0,0,1,0
1063,tt0382625,5,0,0,0,1,0,1,0,0,1,0
1063,tt1478338,4,0,0,0,1,0,1,0,0,1,0
1063,tt0120338,2,0,0,0,1,0,1,0,0,1,0
1063,tt1133985,4,0,0,0,1,0,1,0,0,1,0
1063,tt3203616,4,0,0,0,1,0,1,0,0,1,0
1055,tt0356910,4,0,0,1,0,0,0,1,1,0,0
1055,tt0405422,4,0,0,1,0,0,0,1,1,0,0
1055,tt0147800,4,0,0,1,0,0,0,1,1,0,0
1055,tt0343660,4,0,0,1,0,0,0,1,1,0,0
1055,tt1478338,5,0,0,1,0,0,0,1,1,0,0
1055,tt0109830,5,0,0,1,0,0,0,1,1,0,0
1055,tt1041829,5,0,0,1,0,0,0,1,1,0,0
1055,tt1657301,1,0,0,1,0,0,0,1,1,0,0
1055,tt0378194,1,0,0,1,0,0,0,1,1,0,0
1055,tt3510098,1,0,0,1,0,0,0,1,1,0,0
1055,tt1291150,1,0,0,1,0,0,0,1,1,0,0
1055,tt0110475,1,0,0,1,0,0,0,1,1,0,0
1055,tt0133093,1,0,0,1,0,0,0,1,1,0,0
1055,tt0356910,3,1,0,0,0,0,1,0,0,1,0
1055,tt0405422,3,1,0,0,0,0,1,0,0,1,0
1055,tt0147800,5,1,0,0,0,0,1,0,0,1,0
1055,tt0343660,5,1,0,0,0,0,1,0,0,1,0
1055,tt1478338,5,1,0,0,0,0,1,0,0,1,0
1055,tt0109830,4,1,0,0,0,0,1,0,0,1,0
1055,tt1041829,5,1,0,0,0,0,1,0,0,1,0
1055,tt0356910,4,0,0,0,1,1,0,0,0,1,0
1055,tt0405422,4,0,0,0,1,1,0,0,0,1,0
1055,tt0147800,5,0,0,0,1,1,0,0,0,1,0
1055,tt0343660,5,0,0,0,1,1,0,0,0,1,0
1055,tt1478338,4,0,0,0,1,1,0,0,0,1,0
1055,tt0109830,5,0,0,0,1,1,0,0,0,1,0
1055,tt1041829,5,0,0,0,1,1,0,0,0,1,0
1055,tt0356910,4,0,0,0,1,1,0,0,0,0,1
1055,tt0405422,5,0,0,0,1,1,0,0,0,0,1
1055,tt0147800,4,0,0,0,1,1,0,0,0,0,1
1055,tt0343660,5,0,0,0,1,1,0,0,0,0,1
1055,tt1478338,4,0,0,0,1,1,0,0,0,0,1
1055,tt0109830,5,0,0,0,1,1,0,0,0,0,1
1055,tt1041829,5,0,0,0,1,1,0,0,0,0,1
1055,tt1657301,1,1,0,0,0,0,1,0,0,1,0
1055,tt0378194,1,1,0,0,0,0,1,0,0,1,0
1055,tt3510098,1,1,0,0,0,0,1,0,0,1,0
1055,tt1291150,1,1,0,0,0,0,1,0,0,1,0
1055,tt0110475,1,1,0,0,0,0,1,0,0,1,0
1055,tt0133093,1,1,0,0,0,0,1,0,0,1,0
1055,tt1657301,1,1,0,0,0,1,0,0,0,0,1
1055,tt0378194,1,1,0,0,0,1,0,0,0,0,1
1055,tt3510098,1,1,0,0,0,1,0,0,0,0,1
1055,tt1291150,1,1,0,0,0,1,0,0,0,0,1
1055,tt0110475,1,1,0,0,0,1,0,0,0,0,1
1055,tt0133093,1,1,0,0,0,1,0,0,0,0,1
1055,tt1657301,1,0,1,0,0,1,0,0,0,1,0
1055,tt0378194,1,0,1,0,0,1,0,0,0,1,0
1055,tt3510098,1,0,1,0,0,1,0,0,0,1,0
1055,tt1291150,1,0,1,0,0,1,0,0,0,1,0
1055,tt0110475,1,0,1,0,0,1,0,0,0,1,0
1055,tt0133093,1,0,1,0,0,1,0,0,0,1,0
1056,tt0213149,5,0,0,1,0,0,0,1,1,0,0
1056,tt1657301,3,0,0,1,0,0,0,1,1,0,0
1056,tt1657301,5,0,0,1,0,0,0,1,1,0,0
1056,tt0319262,4,0,0,1,0,0,0,1,1,0,0
1056,tt3793764,5,0,0,1,0,0,0,1,1,0,0
1056,tt0120912,5,0,0,1,0,0,0,1,1,0,0
1056,tt0356910,5,0,0,1,0,0,0,1,1,0,0
1056,tt2251217,5,0,0,1,0,0,0,1,1,0,0
1056,tt0213149,5,1,0,0,0,1,0,0,0,1,0
1056,tt1657301,5,1,0,0,0,1,0,0,0,1,0
1056,tt0319262,5,1,0,0,0,1,0,0,0,1,0
1056,tt3793764,5,1,0,0,0,1,0,0,0,1,0
1056,tt0213149,5,0,1,0,0,1,0,0,0,0,1
1056,tt1657301,5,0,1,0,0,1,0,0,0,0,1
1056,tt0319262,5,0,1,0,0,1,0,0,0,0,1
1056,tt3793764,5,0,1,0,0,1,0,0,0,0,1
1056,tt0213149,5,0,0,0,1,0,1,0,0,0,1
1056,tt1657301,5,0,0,0,1,0,1,0,0,0,1
1056,tt0319262,5,0,0,0,1,0,1,0,0,0,1
1056,tt3793764,5,0,0,0,1,0,1,0,0,0,1
1056,tt0120912,4,0,1,0,0,0,1,0,0,1,0
1056,tt0356910,4,0,1,0,0,0,1,0,0,1,0
1056,tt2251217,5,0,1,0,0,0,1,0,0,1,0
1056,tt0120912,5,0,1,0,0,1,0,0,0,1,0
1056,tt0356910,5,0,1,0,0,1,0,0,0,1,0
1056,tt2251217,5,0,1,0,0,1,0,0,0,1,0
1056,tt0120912,5,0,0,0,1,0,1,0,0,1,0
1056,tt0356910,4,0,0,0,1,0,1,0,0,1,0
1056,tt2251217,4,0,0,0,1,0,1,0,0,1,0
1105,tt0181689,4,0,0,1,0,0,0,1,1,0,0
1105,tt0266543,5,0,0,1,0,0,0,1,1,0,0
1105,tt0110357,5,0,0,1,0,0,0,1,1,0,0
1105,tt1499658,4,0,0,1,0,0,0,1,1,0,0
1105,tt1478338,5,0,0,1,0,0,0,1,1,0,0
1105,tt1707386,5,0,0,1,0,0,0,1,1,0,0
1105,tt0133093,4,0,0,1,0,0,0,1,1,0,0
1105,tt1190080,2,0,0,1,0,0,0,1,1,0,0
1105,tt0454876,1,0,0,1,0,0,0,1,1,0,0
1105,tt1041829,2,0,0,1,0,0,0,1,1,0,0
1105,tt1068680,2,0,0,1,0,0,0,1,1,0,0
1105,tt3203616,1,0,0,1,0,0,0,1,1,0,0
1105,tt0181689,3,0,1,0,0,0,1,0,0,1,0
1105,tt0266543,5,0,1,0,0,0,1,0,0,1,0
1105,tt0110357,5,0,1,0,0,0,1,0,0,1,0
1105,tt1499658,3,0,1,0,0,0,1,0,0,1,0
1105,tt1478338,5,0,1,0,0,0,1,0,0,1,0
1105,tt1707386,4,0,1,0,0,0,1,0,0,1,0
1105,tt0133093,4,0,1,0,0,0,1,0,0,1,0
1105,tt0181689,5,0,0,0,1,1,0,0,0,0,1
1105,tt0266543,5,0,0,0,1,1,0,0,0,0,1
1105,tt0110357,5,0,0,0,1,1,0,0,0,0,1
1105,tt1499658,5,0,0,0,1,1,0,0,0,0,1
1105,tt1478338,5,0,0,0,1,1,0,0,0,0,1
1105,tt1707386,5,0,0,0,1,1,0,0,0,0,1
1105,tt0133093,5,0,0,0,1,1,0,0,0,0,1
1105,tt0181689,4,0,0,0,1,0,1,0,0,0,1
1105,tt0266543,5,0,0,0,1,0,1,0,0,0,1
1105,tt0110357,5,0,0,0,1,0,1,0,0,0,1
1105,tt1499658,4,0,0,0,1,0,1,0,0,0,1
1105,tt1478338,5,0,0,0,1,0,1,0,0,0,1
1105,tt1707386,5,0,0,0,1,0,1,0,0,0,1
1105,tt0133093,4,0,0,0,1,0,1,0,0,0,1
1105,tt1190080,1,1,0,0,0,0,1,0,0,0,1
1105,tt0454876,1,1,0,0,0,0,1,0,0,0,1
1105,tt1041829,2,1,0,0,0,0,1,0,0,0,1
1105,tt1068680,1,1,0,0,0,0,1,0,0,0,1
1105,tt3203616,1,1,0,0,0,0,1,0,0,0,1
1105,tt1190080,1,1,0,0,0,1,0,0,0,0,1
1105,tt0454876,1,1,0,0,0,1,0,0,0,0,1
1105,tt1041829,1,1,0,0,0,1,0,0,0,0,1
1105,tt1068680,1,1,0,0,0,1,0,0,0,0,1
1105,tt3203616,1,1,0,0,0,1,0,0,0,0,1
1105,tt1190080,1,0,1,0,0,1,0,0,0,0,1
1105,tt0454876,2,0,1,0,0,1,0,0,0,0,1
1105,tt1041829,2,0,1,0,0,1,0,0,0,0,1
1105,tt1068680,1,0,1,0,0,1,0,0,0,0,1
1105,tt3203616,2,0,1,0,0,1,0,0,0,0,1
1016,tt0356910,4,0,0,1,0,0,0,1,1,0,0
1016,tt0213149,5,0,0,1,0,0,0,1,1,0,0
1016,tt1657301,4,0,0,1,0,0,0,1,1,0,0
1016,tt0268380,4,0,0,1,0,0,0,1,1,0,0
1016,tt2096673,4,0,0,1,0,0,0,1,1,0,0
1016,tt0441773,4,0,0,1,0,0,0,1,1,0,0
1016,tt0110357,4,0,0,1,0,0,0,1,1,0,0
1016,tt0114369,3,0,0,1,0,0,0,1,1,0,0
1016,tt0111161,5,0,0,1,0,0,0,1,1,0,0
1016,tt1707386,3,0,0,1,0,0,0,1,1,0,0
1016,tt3510098,4,0,0,1,0,0,0,1,1,0,0
1016,tt1375666,4,0,0,1,0,0,0,1,1,0,0
1016,tt0289879,4,0,0,1,0,0,0,1,1,0,0
1016,tt1232829,1,0,0,1,0,0,0,1,1,0,0
1016,ttnanana1,1,0,0,1,0,0,0,1,1,0,0
1016,tt0378194,2,0,0,1,0,0,0,1,1,0,0
1016,tt0356910,4,1,0,0,0,0,1,0,0,0,1
1016,tt0213149,3,1,0,0,0,0,1,0,0,0,1
1016,tt1657301,3,1,0,0,0,0,1,0,0,0,1
1016,tt0268380,5,1,0,0,0,0,1,0,0,0,1
1016,tt2096673,5,1,0,0,0,0,1,0,0,0,1
1016,tt0441773,5,1,0,0,0,0,1,0,0,0,1
1016,tt0110357,5,1,0,0,0,0,1,0,0,0,1
1016,tt0114369,3,1,0,0,0,0,1,0,0,0,1
1016,tt0111161,4,1,0,0,0,0,1,0,0,0,1
1016,tt1707386,3,1,0,0,0,0,1,0,0,0,1
1016,tt3510098,2,1,0,0,0,0,1,0,0,0,1
1016,tt1375666,2,1,0,0,0,0,1,0,0,0,1
1016,tt0289879,4,1,0,0,0,0,1,0,0,0,1
1016,tt0356910,4,0,0,0,1,1,0,0,0,0,1
1016,tt0213149,5,0,0,0,1,1,0,0,0,0,1
1016,tt1657301,4,0,0,0,1,1,0,0,0,0,1
1016,tt0268380,3,0,0,0,1,1,0,0,0,0,1
1016,tt2096673,4,0,0,0,1,1,0,0,0,0,1
1016,tt0441773,4,0,0,0,1,1,0,0,0,0,1
1016,tt0110357,4,0,0,0,1,1,0,0,0,0,1
1016,tt0114369,4,0,0,0,1,1,0,0,0,0,1
1016,tt0111161,4,0,0,0,1,1,0,0,0,0,1
1016,tt1707386,4,0,0,0,1,1,0,0,0,0,1
1016,tt3510098,4,0,0,0,1,1,0,0,0,0,1
1016,tt1375666,4,0,0,0,1,1,0,0,0,0,1
1016,tt0289879,3,0,0,0,1,1,0,0,0,0,1
1016,tt1232829,1,1,0,0,0,0,1,0,0,0,1
1016,ttnanana1,1,1,0,0,0,0,1,0,0,0,1
1016,tt0378194,1,1,0,0,0,0,1,0,0,0,1
